id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
24398,246201,183462,18673,172948,360918,74169,72623,246177,49836,174472,213486,71498,358339,11736,291635,183497,243781,,292262,179083,213729,190669
24399,37656,477472,280485,282473,37484,184091,38469,364244,513086,476769,301809,97498,151063,181984,150869,41092,213805,154232,109621,163205,33030,26392
24400,177126,38424,474589,56678,41167,316771,33635,30871,184533,30853,184138,184554,212472,38818,26005,150739,25773,154257,30955,242469,40636,19533
24401,25563,104382,477471,18520,38842,39198,238841,432591,46120,215927,213653,33958,449492,113311,33856,202553,434404,433311,156097,40501,213712,193224
24402,33764,181297,33024,159881,616544,182224,45749,96619,33871,441441,33028,109222,518240,394825,37479,46391,37449,32999,75192,369800,38573,183548
24403,104986,150080,108572,46407,239350,2805,170667,213711,80492,534484,161291,210164,183185,574200,182921,160844,517941,193978,268282,562062,201939,37506
24404,532942,213814,257855,40001,358138,102879,185123,107930,52004,246438,41622,51949,282674,25921,30962,28467,191315,31921,31097,208494,30893,26166
24405,40648,239964,268273,27461,39719,37824,535600,111801,193226,96652,2983,245555,33960,47565,201111,607148,282678,205278,361322,75342,33973,128732
24406,33630,150480,384374,150764,239965,202639,359191,541558,395154,541557,474448,489240,361757,184999,192770,391058,75307,74747,40148,93480,75310,46384
24407,246422,359194,420568,150731,406257,75004,186121,2802,36130,482331,46808,32678,111190,191906,121872,33848,51953,40668,198566,279173,103905,194660
24408,109222,195335,394825,112205,100033,240054,32999,523390,389202,213489,183548,33958,449492,113311,33856,246218,433311,434404,156097,40501,97762,200917
24409,96623,182921,79737,183185,574200,562062,268282,42479,282281,37506,201939,37421,212472,37482,38818,150739,25773,154257,39792,30981,40636,19533
24410,51949,208077,230982,213499,28467,31097,208494,95078,31921,26166,30893,300532,151063,77741,150869,41092,154232,306407,209950,111237,242783,26392
24411,245555,607148,201111,282676,80295,205278,75342,33973,282678,678234,128732,71498,74991,643570,74989,33963,292262,46621,484906,213729,37510,179083
24412,185644,318526,184999,192770,40139,570432,74747,193869,428947,361770,241825,246201,183462,18673,358148,360918,74169,49847,71602,49836,213486,130298
24413,32678,103905,191906,33848,115519,51953,40668,279173,198566,37480,194660,213504,466672,40721,282473,37484,37441,38469,105351,477472,476769,38699
24414,33630,150480,384374,580589,239965,359191,202639,541558,242477,541557,474448,177126,33843,474589,504606,41167,432950,412762,184533,309334,184138,294003
24415,40648,213688,186991,27461,39719,102699,111801,531629,722766,202210,96652,31047,104382,477471,41707,41470,573463,238841,112758,56686,75445,213653
24416,532942,257855,193930,209922,358138,107930,46836,88986,165706,498033,246438,33764,170341,159881,411617,154938,150323,43375,181297,573793,616544,33028
24417,174030,261609,46407,30914,239350,2805,352887,213702,213711,534484,161291,246422,359194,38148,34104,183449,75004,49866,482331,43372,2802,150770
24418,246422,359194,38148,420568,183449,75004,186121,2802,150770,210065,46808,109222,518240,188540,112205,46391,37449,240054,523390,32999,369800,213489
24419,33958,449492,113311,280638,246218,433311,434404,156097,244563,97762,200917,210164,79737,574200,182921,571685,282281,193978,42479,562062,37506,45744
24420,37421,33988,37482,38818,150739,25773,154257,30955,30981,40636,19533,51949,282674,25921,30962,28467,31097,208494,95078,31921,26166,30893
24421,300532,122047,77741,150869,41092,154232,306407,38821,108568,213805,26392,245555,102620,201111,282676,80295,33973,102622,205278,678234,75342,99047
24422,71498,74991,643570,74989,183497,292262,46621,484906,37510,213729,179083,96613,35324,184999,361710,40139,74747,193869,570432,75307,46384,241825
24423,246201,183462,18673,358148,360918,425985,74169,466132,49836,213486,174472,32678,103905,191906,121872,33848,51953,40668,474680,198566,279173,194660
24424,213504,466672,40721,282473,37484,37441,38469,477472,513086,476769,38699,33630,150480,198217,384374,239965,202639,242477,17299,541558,541557,474448
24425,177126,38424,638089,504606,41167,309334,72623,33635,184533,30853,184138,40648,38064,186991,27461,213688,111801,183350,531629,605654,722766,96652
24426,31047,104382,477471,41707,41470,573463,238841,112758,56686,213653,75445,532942,185123,257855,193930,209922,358138,107930,46836,165706,246438,498033
24427,33764,181297,159881,33024,154938,182224,45749,96619,33871,639150,33028,104986,261609,108572,46407,239350,2805,352887,80492,495841,213702,161291
24428,96623,183185,574200,182921,79737,562062,193978,42479,282281,358127,45744,109222,195335,37449,112205,100033,32999,523390,240054,,75192,39142
24429,40672,282674,25921,213499,37442,164684,208494,191315,359193,30893,281085,33958,449492,33856,280638,202553,434404,433311,156097,40501,244563,193224
24430,245555,607148,201111,33960,47565,33973,205278,41156,75342,678234,99047,37421,33988,37482,38818,212472,39792,154257,242469,30981,522579,19533
24431,96613,35324,184999,192770,40139,74747,75307,361770,193869,241825,428947,300532,151063,77741,95509,209950,108568,154232,306407,39215,33030,561433
24432,96651,103905,37451,121872,33848,474680,40668,51953,37480,194660,198566,71498,74991,643570,74989,183497,292262,638105,484906,213729,37510,190669
24433,33630,198217,384374,580589,239965,242477,202639,17299,541558,541557,474448,396526,360918,18673,358148,213694,74169,425985,174472,49836,213486,130298
24434,40648,38064,268273,186991,213688,37824,111801,531629,722766,96652,2983,213504,37597,30276,40721,37484,37441,105351,466672,513086,25462,38699
24435,532942,185123,257855,193930,358138,46836,209922,107930,165706,498033,246438,177126,38424,56678,504606,41167,184533,33635,72623,354467,30853,184138
24436,104986,150080,46407,30914,239350,2805,352887,213702,213711,534484,161291,31047,104382,477471,41707,522203,573463,238841,112758,56686,30646,75445
24437,33764,181297,170341,159881,616544,150323,43375,96619,33871,179772,604105,246422,359194,34104,38148,406257,2802,75004,186121,210065,150770,46808
24438,246422,359194,34104,38148,183449,2802,420568,75004,210065,150770,46808,210164,183185,574200,182921,571685,629594,268282,189101,282281,358127,45744
24439,109222,195335,518240,188540,100033,75192,32999,37449,240054,183548,213489,51949,282674,230982,25921,28467,191315,95078,164684,31921,26166,30893
24440,33958,449492,33959,33856,202553,156097,433311,434404,97762,193224,200917,245555,607148,201111,282676,80295,205278,102622,33973,99047,678234,75342
24441,37421,212472,37482,38818,150739,25773,154257,30955,30981,40636,19533,96613,35324,184999,192770,40139,75307,74747,40148,428947,361770,193869
24442,300532,151063,40940,150869,209950,306407,111237,38821,108568,103450,33030,96651,103905,121872,37451,33848,279173,40668,51953,115519,198566,194660
24443,71498,74991,643570,291635,183497,292262,213916,46621,484906,213729,190669,33630,150480,384374,580589,239965,541558,202639,359191,541557,206301,474448
24444,396526,360918,18673,358148,213694,425985,74169,49836,71602,130298,213486,40648,38064,268273,186991,213688,535600,111801,37824,531629,722766,96652
24445,213504,37597,40721,30276,37484,37441,38469,466672,477472,38699,476769,532942,185123,257855,209922,358138,107930,46836,165706,88986,41622,498033
24446,177126,38424,56678,178955,504606,309334,184533,33635,354467,184138,30853,104986,150080,46407,30914,239350,352887,170667,2805,213702,495841,213711
24447,31047,41470,477471,41707,522203,573463,238841,112758,56686,75445,213653,33764,170341,33024,182224,154938,150323,43375,616544,33871,179772,102623
24448,51949,208077,230982,30962,28467,95078,208494,31097,359193,26166,30893,96623,183185,574200,34952,79737,189101,268282,42479,282281,45744,201939
24449,101590,607148,201111,282676,47565,102622,282678,678234,128732,99047,75342,109222,188540,46391,518240,37449,32999,240054,,262592,523390,213489
24450,96613,361757,184999,192770,40139,75307,74747,361770,193869,241825,428947,33958,449492,33959,33856,246218,433311,434404,156097,40501,97762,200917
24451,96651,111190,121872,33848,103905,151079,40668,51953,37480,37653,194660,37421,33988,195305,38818,150739,25773,154257,30955,30981,40636,19533
24452,33630,150480,384374,580589,239965,541557,202639,242477,395154,17299,474448,300532,151063,77741,40940,209950,122047,154232,306407,103450,111237,33030
24453,40648,38064,186991,268273,445907,535600,111801,37824,531629,102699,96652,477498,74991,74989,291635,33963,105925,213916,638105,484906,37510,179083
24454,532942,185123,257855,209922,358138,107930,46836,165706,88986,246438,498033,246201,360918,18673,358148,213694,425985,49847,49836,246177,213486,174472
24455,104986,108572,46407,30914,239350,352887,2805,213702,213711,534484,161291,213504,466672,173427,30276,40721,37441,105351,38469,38699,476769,477472
24456,33764,181297,170341,159881,154938,182224,45749,96619,33871,179772,102623,177126,38424,56678,178955,41167,434325,72623,184533,309334,184138,30853
24457,31047,104382,477471,41707,522203,573463,238841,112758,56686,213653,75445,246422,359194,420568,34104,183449,2802,186121,75004,482331,150770,46808
24458,246422,359194,150731,38148,183449,427893,75004,482331,2802,210065,150770,51949,208077,230982,25921,28467,191315,95078,239219,31921,26166,281085
24459,96623,183185,574200,182921,79737,282281,193978,42479,562062,201939,37506,245555,485141,607148,282676,80295,205278,201111,102622,678234,75342,99047
24460,109222,690308,518240,188540,195335,32999,523390,240054,262592,75192,213489,96613,35324,184999,192770,40139,75307,74747,40148,193869,241825,361770
24461,33958,449492,113311,33856,246218,434404,40501,156097,193224,177475,200917,96651,111190,191906,121872,103905,474680,51953,40668,279173,37653,194660
24462,37421,212472,37482,38818,150739,25773,154257,30955,30981,40636,19533,33630,198217,384374,298327,239965,359191,,395154,541558,282689,206301
24463,300532,122047,150869,40940,209950,154232,109621,38821,108568,103450,26392,40648,186991,27461,268273,213688,111801,535600,37824,531629,722766,96652
24464,477498,358339,643570,291635,183497,292262,213916,46621,213729,37510,179083,80265,185123,257855,193930,52004,165706,46836,88986,498033,452243,246438
24465,396526,183462,18673,358148,213694,49847,246177,174472,49836,213486,130298,104986,150080,46407,239350,108572,352887,170667,213702,213711,161291,495841
24466,213504,37597,40721,282473,37484,346379,513086,466672,477472,38699,25462,33764,170341,182224,159881,154938,45749,150323,604105,33871,179772,102623
24467,177126,38424,474589,504606,41167,309334,33635,184533,354467,30853,184138,31047,104382,477471,41707,41470,683450,112758,238841,432591,213653,75445
24468,245555,485141,607148,33960,80295,102622,205278,99047,33973,361322,678234,51949,208077,230982,30962,213499,31097,208494,164684,635772,31921,359193
24469,96613,361757,361710,184999,40139,75307,74747,361770,193869,75310,428947,210164,79737,113672,34952,571685,474672,268282,675088,562062,37506,45744
24470,96651,111190,191906,121872,33848,474680,51953,40668,279173,198566,194660,109222,690308,518240,188540,195335,32999,523390,75192,240054,262592,213489
24471,33630,150480,384374,580589,239965,202639,242477,17299,395154,541557,474448,33958,449492,113311,33856,202553,433311,434404,244563,40501,177475,193224
24472,40648,27461,268273,186991,213688,111801,535600,183350,37824,531629,96652,37421,33988,38818,37482,150739,30955,154257,25773,30981,40636,19533
24473,532942,314947,257855,193930,358138,107930,209922,46836,88986,41622,498033,300532,242783,95509,150869,674492,358142,306407,151063,111237,640725,33030
24474,104986,150080,108572,30914,239350,352887,2805,213702,213711,495841,161291,477498,358339,74989,291635,33963,292262,484906,105925,213729,150872,190669
24475,33764,181297,170341,159881,154938,182224,45749,96619,33871,179772,33028,246201,183462,18673,358148,360918,49847,74169,49836,246177,213486,174472
24476,31047,104382,477471,41470,522203,573463,112758,683450,56686,213653,75445,213504,37597,40721,282473,37484,346379,38469,364244,477472,25462,38699
24477,177126,38424,474589,504606,33843,434325,33635,412762,316771,432950,294003,246422,359194,150731,38148,183449,427893,420568,482331,150770,210065,46808
24478,245555,33960,201111,47565,607148,41156,678234,33973,99047,205278,75342,246422,359194,420568,38148,183449,427893,75004,482331,2802,210065,150770
24479,40672,208077,230982,30962,28467,164684,208494,95078,359193,26166,30893,96613,35324,184999,192770,40139,74747,361757,75307,40148,193869,241825
24480,38467,183185,182921,34952,79737,474672,42479,268282,562062,45744,358127,96651,111190,191906,121872,103905,474680,40668,151079,279173,194660,198566
24481,109222,518240,188540,112205,195335,32999,523390,75192,240054,262592,213489,33630,150480,384374,580589,239965,242477,202639,17299,395154,541557,474448
24482,449484,449492,113311,33856,246218,433311,298940,156097,40501,244563,200917,40648,183350,111801,186991,213688,535600,154256,193226,37824,722766,96652
24483,184554,33988,37482,38818,150739,25773,154257,30955,30981,40636,19533,532942,185123,193930,358138,52004,46836,161651,107930,88986,498033,41622
24484,97498,242783,38385,150869,209950,111237,306407,640725,561433,103450,33030,104986,150080,46407,30914,239350,352887,2805,495841,213711,213702,161291
24485,477498,74991,291635,74989,183497,213916,484906,33761,243781,213729,179083,33764,181297,170341,182224,154938,38540,45749,604105,33871,179772,33028
24486,396526,360918,183462,358148,213694,246177,49847,49836,74169,213486,174472,31047,41470,79742,41707,522203,242887,112758,238841,56686,75445,213653
24487,213504,37597,40721,30276,37484,38469,466672,37441,477472,346379,25462,177126,38424,474589,178955,41167,184533,33635,72623,309334,432950,30853
24488,489240,35324,318526,361710,40139,75307,570432,46384,361770,428947,241825,245555,607148,33960,201111,47565,205278,282678,33973,678234,99047,636565
24489,39584,33756,191906,121872,33848,474680,40668,151079,279173,194660,198566,51949,282674,25921,30962,28467,31097,208494,95078,31921,26166,30893
24490,33630,150480,384374,580589,239965,17299,202639,,541557,206301,474448,38467,183185,34952,574200,79737,517941,189101,268282,562062,474672,358127
24491,196126,186991,27461,39719,213688,37824,111801,535600,531629,2983,96652,109222,188540,112205,195335,100033,523390,37449,75192,240054,262592,183548
24492,532942,185123,257855,193930,358138,209922,88986,46836,107930,498033,246438,449484,242151,113311,33959,246218,156097,433311,40501,202553,193224,200917
24493,104986,150080,46407,30914,108572,352887,2805,213711,282713,495841,161291,184554,33988,38818,37482,150739,25773,154257,30955,30981,40636,19533
24494,33764,616544,170341,33024,154938,182224,45749,96619,33871,604105,33028,300532,150869,77741,684723,,109621,306407,640725,111237,103450,561433
24495,31047,41470,477471,41707,522203,573463,238841,112758,56686,75445,213653,477498,74991,291635,643570,183497,292262,46621,484906,213729,37510,179083
24496,177126,38424,178955,56678,41167,309334,33635,72623,184533,30853,184138,246201,360918,183462,358148,213694,74169,49847,49836,246177,213486,130298
24497,192064,359194,150731,183449,406257,75004,420568,482331,427893,2802,46808,213504,287691,30276,40721,37484,105351,38469,150632,384413,466672,25462
24498,477498,358339,11736,74989,291635,183497,292262,243781,,213729,190669,37579,406257,420568,150731,40220,186121,75004,2802,482331,210065,46808
24499,300532,122047,181984,150869,151063,109621,154232,38821,108568,213805,26392,246201,183462,358148,18673,360918,72623,74169,49836,246177,213486,174472
24500,184554,33988,195305,38818,33992,25773,154257,477615,522579,30981,19533,37656,287691,282473,280485,37484,184091,466672,38469,513086,301809,303088
24501,33958,449492,113311,33856,202553,433311,434404,156097,40501,213712,193224,177126,38424,474589,56678,41167,184533,30871,33635,294003,51360,184138
24502,109222,195335,394825,37479,46391,523390,32999,389202,369800,38573,183548,25563,104382,477471,18520,38842,238841,39198,46120,37450,432591,213653
24503,210164,183185,574200,182921,160844,517941,42479,193978,562062,201939,37506,33764,181297,33024,411617,154938,182224,43375,639150,573793,441441,108809
24504,51949,282674,25921,230982,28467,31097,95078,191315,359193,26166,30893,104986,150080,108572,320686,239350,80492,170667,477493,213711,534484,161291
24505,245555,607148,201111,33960,47565,41156,205278,75342,150649,361322,46289,532942,314947,257855,193930,190452,46836,107930,88986,52004,498033,246438
24506,489240,35324,184999,192770,173427,75307,74747,361770,93480,241825,193869,40648,38064,268273,27461,39719,37824,111801,531629,193226,2983,96652
24507,32678,111190,191906,121872,33848,51953,40668,279173,103905,198566,194660,102394,150480,384374,150764,74752,395154,242477,202639,282689,474448,206301
24508,71498,358339,74989,291635,11736,183497,243781,150872,292262,213729,190669,300532,151063,150869,181984,41092,39215,154232,111237,306407,161660,33030
24509,246201,183462,358148,18673,360918,74169,425985,72623,49836,174472,213486,184554,33988,38818,37482,26403,212472,154257,30955,30981,40636,19533
24510,37656,477472,280485,282473,37484,184091,364244,38469,466672,301809,25462,33958,449492,113311,280638,246218,434404,433311,156097,40501,97762,200917
24511,177126,38424,56678,178955,40139,354467,33635,309334,316771,30853,184138,109222,195335,188540,37479,518240,523390,37449,75192,369800,38573,183548
24512,25563,104382,41707,18520,38842,39198,238841,432591,37450,573463,213653,210164,79737,183185,574200,58499,474672,193978,189101,282281,358127,45744
24513,33764,181297,159881,411617,154938,182224,45749,96619,33871,639150,33028,51949,282674,25921,230982,28467,191315,239219,31097,95078,30893,26166
24514,104986,150080,320686,46407,239350,170667,80492,534484,213711,477493,161291,101590,607148,201111,282676,47565,205278,41156,75342,99047,150649,46289
24515,532942,213814,257855,193930,358138,161651,107930,88986,498033,52004,41622,489240,361757,361710,192770,391058,570432,74747,40148,193869,428947,432463
24516,40648,239964,27461,268273,39719,37824,154256,30840,535600,2983,96652,32678,111190,191906,121872,33848,40668,189178,279173,474680,115519,495107
24517,37579,406257,420568,150731,40220,186121,75004,210065,427893,2802,46808,102394,384374,150764,580589,74752,395154,,359191,541557,206301,474448
24518,300532,151063,181984,150869,41092,154232,109621,111237,38821,26392,39215,37579,406257,150731,420568,40220,186121,75004,210065,427893,482331,46808
24519,184554,37482,195305,212472,33992,25773,154257,38818,30981,40636,19533,71498,74989,11736,358339,291635,183497,292262,150872,243781,213729,190669
24520,33958,449492,113311,280638,246218,213712,433311,40501,97762,200917,193224,246201,360918,18673,358148,213694,72623,246177,425985,49836,466132,213486
24521,109222,195335,188540,37479,477595,523390,37449,75192,369800,38573,183548,37656,477472,280485,105351,282473,184091,513086,364244,466672,476769,25462
24522,210164,183185,574200,182921,160844,189101,268282,42479,562062,358127,37506,177126,33843,474589,56678,41167,316771,33635,30871,309334,184138,51360
24523,51949,282674,230982,213499,28467,31097,95078,281085,191315,30893,26166,25563,104382,18520,41707,41470,238841,39198,261599,215927,683450,46120
24524,245555,607148,201111,282676,47565,282678,205278,75342,150649,99047,46289,33764,181297,159881,411617,154938,182224,45749,96619,33871,639150,33028
24525,489240,361757,184999,318526,173427,93480,75307,40148,432463,75310,241825,104986,150080,108572,320686,239350,282713,170667,80492,534484,161291,213711
24526,32678,103905,37451,121872,33848,51953,279173,198566,40668,194660,37653,532942,314947,257855,193930,358138,498033,46836,107930,52004,41622,246438
24527,102394,384374,580589,150480,239965,202639,242477,541557,282689,395154,574654,40648,268273,27461,239964,445907,183350,111801,531629,37824,193226,96652
24528,300532,151063,181984,150869,41092,154232,109621,39215,111237,213805,26392,37421,212472,37482,26403,150739,25773,154257,38818,522579,40636,19533
24529,71498,74991,291635,74989,358339,150872,,292262,183497,213729,190669,33958,449492,280638,113311,246218,97762,40501,433311,434404,213712,200917
24530,246201,183462,18673,358148,360918,246177,425985,74169,49836,174472,213486,109222,195335,188540,37479,518240,37449,523390,240054,369800,38573,213489
24531,37656,287691,105351,282473,37484,184091,364244,477472,466672,476769,303088,210164,183185,574200,182921,58499,474672,193978,629594,268282,37506,517941
24532,177126,38424,474589,56678,41167,316771,33635,30871,432950,30853,184138,51949,282674,230982,30962,28467,95078,208494,31097,191315,26166,30893
24533,25563,104382,18520,41707,41470,39198,238841,37450,75445,215927,213653,245555,607148,201111,282676,47565,205278,282678,75342,150649,99047,46289
24534,33764,181297,159881,411617,154938,45749,182224,604105,33871,96619,33028,489240,361757,318526,184999,173427,74747,75307,93480,361770,432463,75310
24535,104986,150080,108572,320686,239350,170667,282713,489245,80492,213711,161291,32678,111190,191906,121872,33848,279173,40668,51953,198566,495107,194660
24536,532942,213814,257855,193930,358138,161651,107930,88986,498033,52004,41622,102394,150480,384374,150764,74752,242477,202639,541557,395154,282689,474448
24537,37579,406257,34104,420568,40220,186121,75004,482331,427893,210065,46808,40648,239964,268273,27461,445907,183350,535600,111801,193226,114746,96652
24538,37421,33988,37482,26403,150739,212472,154257,25773,477615,40636,19533,37579,406257,34104,420568,40220,427893,75004,256727,36130,210065,46808
24539,33958,449492,33856,113311,246218,434404,433311,40501,97762,213712,200917,300532,151063,77741,150869,41092,154232,109621,213805,111237,38821,26392
24540,109222,195335,188540,37479,46391,37449,32999,75192,240054,369800,213489,71498,358339,74989,291635,33963,,150872,75001,292262,213729,190669
24541,210164,183185,574200,182921,160844,474672,268282,193978,517941,358127,37506,246201,183462,18673,358148,360918,246177,72623,74169,49836,174472,213486
24542,51949,208077,230982,213499,28467,239219,95078,208494,31921,30893,191315,37656,477472,105351,282473,37484,184091,25462,364244,513086,303088,476769
24543,245555,485141,201111,282676,47565,102622,205278,75342,150649,99047,46289,177126,38424,474589,56678,41167,432950,30871,33635,184533,51360,184138
24544,489240,361757,184999,361710,391058,361770,74747,428947,75307,46384,241825,25563,104382,18520,41707,41470,683450,112758,432591,37450,215927,213653
24545,32678,103905,191906,121872,33848,189178,40668,279173,37480,198566,194660,33764,181297,159881,411617,154938,182224,45749,604105,33871,96619,33028
24546,102394,150480,384374,150764,74752,202639,242477,541557,395154,282689,574654,104986,150080,108572,320686,239350,170667,534484,2805,80492,43372,161291
24547,40648,239964,27461,445907,268273,535600,111801,37824,193226,183350,96652,532942,213814,257855,193930,190452,161651,88986,498033,52004,107930,41622
24548,37421,33988,195305,37482,150739,38818,154257,25773,477615,40636,19533,33958,449492,280638,113311,246218,434404,433311,156097,187360,97762,200917
24549,300532,122047,77741,150869,41092,154232,111237,213805,108568,103450,26392,109222,518240,188540,37479,46391,32999,37449,75192,240054,369800,183548
24550,71498,358339,74989,291635,33963,292262,213916,46621,484906,213729,190669,210164,183185,34952,182921,160844,282281,189101,42479,562062,517941,201939
24551,246201,183462,18673,358148,360918,246177,72623,74169,49836,174472,213486,51949,208077,30962,230982,28467,31097,208494,95078,359193,30893,281085
24552,37656,477472,105351,282473,37484,184091,513086,364244,466672,303088,476769,245555,485141,33960,282676,80295,102622,205278,75342,33973,99047,46289
24553,177126,38424,474589,56678,41167,33635,30871,184533,354467,51360,184138,489240,361757,184999,361710,391058,75307,40148,570432,361770,193869,428947
24554,25563,104382,477471,41707,38842,39198,238841,261599,37450,215927,213653,32678,103905,191906,121872,33848,279173,51953,40668,474680,37653,194660
24555,33764,181297,159881,411617,154938,182224,33871,45749,604105,96619,33028,102394,150480,384374,150764,239965,359191,202639,242477,541557,395154,206301
24556,104986,261609,108572,2752,239350,2805,170667,80492,534484,161291,43372,40648,239964,268273,27461,445907,37824,111801,535600,193226,114746,96652
24557,37579,183449,34104,420568,40220,186121,75004,256727,427893,36130,46808,532942,213814,193930,257855,190452,107930,161651,88986,498033,52004,41622
25800,42276,114792,166889,150007,42294,132809,185518,201704,95257,34082,104646,10637,140495,202663,67349,114794,95230,25840,451335,106559,482200,275122
25801,156175,95216,172768,22834,181211,207234,339992,176206,34035,41726,527103,33272,114735,30138,41621,458806,56868,42237,114011,209371,32343,92094
25802,67311,42257,8800,320183,158253,133126,25809,121115,67389,232110,289732,157856,42258,294256,155075,274779,173936,39979,147959,451983,80564,289472
25803,42231,45780,95220,638592,120082,171229,308309,143790,66934,176298,35831,,282287,39646,41415,,150084,542268,8893,67369,178142,93229
25804,274776,260964,34268,113235,121080,67008,92252,42262,198082,108525,254704,274787,492132,108451,25815,94553,320184,119702,384376,71764,45174,37554
25805,156175,30835,172768,22834,95216,25772,339992,176206,114738,25794,23148,,8881,173534,41415,,393337,491221,340790,614454,93229,178142
25806,157856,274779,177689,294256,42258,173936,39979,147959,451983,80564,289472,42231,67363,95220,638592,413155,45780,171229,92094,66934,176298,143790
25807,42276,114792,150007,178119,42294,36382,201704,260708,656683,34082,303906,274776,451982,197757,260964,121080,41116,462608,92252,198082,540230,194532
25808,10637,67349,37844,,32597,140495,25840,450493,104389,95230,275122,33272,358156,41621,257845,491016,114011,42237,56868,493418,32343,113227
25809,67311,563066,8800,67304,158253,133126,186524,184610,121115,232110,289732,274787,492132,108451,25815,25843,384376,598355,36785,45174,302079,71764
25810,42276,114792,150007,178119,27232,73977,260708,201704,36382,303906,34082,,282287,173534,41415,114212,491221,340790,393337,186948,93229,178142
25811,42231,678384,67363,638592,413155,45780,171229,278917,119839,92094,143790,10637,67349,202663,32597,114794,25840,188114,451335,482200,95230,104389
25812,33272,358156,41621,257845,491016,256968,114011,56868,493418,32343,113227,67311,563066,8800,67304,158253,520466,186524,93223,121115,184610,289732
25813,274787,492132,493185,108451,176680,384376,598355,320184,45174,302079,71764,157856,274779,294256,177689,42258,173936,39979,147959,451983,291106,289472
25814,274776,451982,197757,34268,121080,462608,67008,41116,198082,67306,194532,156175,30835,22834,30492,95216,25772,114738,527103,40274,41726,23148
25815,157856,274779,155075,177689,42258,173936,39979,147959,451983,80564,289472,42276,114792,150007,178119,42294,656683,260708,185518,201704,34082,36382
25816,,8881,173534,41415,282287,491221,393337,8893,186948,93229,178142,42231,413155,95220,638592,120082,45780,278917,119839,143790,92094,195215
25817,10637,67349,202663,32597,114794,95230,188114,25840,451335,482200,275122,156175,95216,22834,30492,458806,339992,114738,527103,34035,40274,23148
25818,462944,563066,8800,67304,158253,93223,133126,186524,67389,289732,232110,274776,451982,34268,260964,121080,462608,67008,41116,198082,108525,254704
25819,33272,41621,256968,257845,358156,113227,56868,488297,32343,493418,301167,274787,492132,493185,108451,176680,384376,598355,320184,45174,302079,71764
25820,156175,95216,22834,30492,40536,339992,207234,527103,114738,40274,23148,274787,492132,493185,108451,176680,598355,320184,384376,45174,94553,302079
25821,42276,114792,150007,178119,42294,656683,185518,201704,95257,303906,34082,33272,41621,256968,257845,358156,42237,56868,488297,32343,301167,493418
25822,10637,67349,202663,32597,114794,450493,25840,482200,451335,95230,275122,157856,274779,155075,177689,42258,173936,39979,147959,451983,80564,289472
25823,67311,158253,67304,8800,563066,133126,93223,186524,67389,289732,232110,,,173534,41415,282287,491221,340790,393337,186948,93229,178142
25824,274776,121080,34268,451982,465399,67008,41116,92252,67306,462608,194532,42231,678384,67363,638592,413155,171229,308309,143790,119839,92094,278917
25825,157856,274779,155075,177689,513512,656653,39979,147959,291106,80564,289472,67311,563066,8800,67304,158253,93223,133126,186524,67389,113237,232110
25826,41975,8881,173534,41415,282287,491221,393337,8893,186948,93229,140490,10637,67349,202663,37844,32597,450493,25840,482200,451335,202664,275122
25827,42231,678384,638592,413155,120082,67333,119839,45780,92094,278917,72628,42276,27232,150007,178119,114792,260708,73977,185518,201704,95257,34082
25828,33272,25813,41621,257845,358156,114011,56868,488297,32343,301167,493418,156175,95216,22834,521318,40536,25772,207234,25794,34035,40274,23148
25829,25947,492132,36785,176680,94553,384376,598355,320184,25860,71764,388903,274776,121080,451982,34268,465399,656668,67008,92252,198082,462608,194532
25830,156175,95216,521318,22834,40536,25772,339992,25794,114738,402975,527103,157856,274779,177689,155075,513512,39979,173936,147959,80564,291106,289472
25831,41975,8881,41415,173534,282287,491221,393337,8893,186948,93229,140490,274787,492132,493185,108451,176680,245161,320184,302079,598355,94553,71764
25832,10637,140495,37844,32597,67349,450493,25840,95230,451335,106559,482200,42276,27232,150007,178119,42294,114792,201704,260708,36382,34082,104646
25833,67311,563066,8800,67304,158253,93223,133126,186524,67389,113237,232110,42231,678384,638592,413155,120082,67333,45780,119839,92094,278917,72628
25834,7621,121080,34268,451982,465399,67008,656668,92252,67306,462608,254704,33272,41621,256968,257845,358156,42237,56868,488297,114011,301167,493418
25835,157856,513512,625214,294256,42258,656653,173936,80564,291106,147959,451983,33272,114735,41621,257845,488297,42237,113227,56868,531309,32343,37257
25836,42276,114792,141704,178119,27232,260708,150007,201704,95257,34082,104646,67311,563066,8800,67304,158253,93223,133126,557354,67389,113237,289732
25837,42231,678384,638592,413155,120082,67333,45780,119839,143790,278917,72628,156175,95216,22834,521318,40536,339992,25772,207234,527103,23148,41726
25838,274787,492132,493185,36785,176680,598355,245161,384376,302079,45174,71764,10637,37844,202663,32597,140495,450493,25840,451335,95230,106559,482200
25839,7621,121080,34268,260964,465399,656668,41116,198082,67306,462608,194532,41975,,173534,41415,282287,393337,340790,8893,186948,93229,140490
25840,42113,207234,95216,22834,40536,339992,114738,40274,34035,25794,23148,42276,27232,141704,150007,114792,73977,260708,201704,95257,34082,104646
